10,16.099619150161743,0.3
20,22.70142126083374,0.2
30,33.284801721572876,0.26666666666666666
40,43.063007831573486,0.275
50,55.155136823654175,0.32
60,67.39737725257874,0.35
70,78.76313924789429,0.37142857142857144
80,85.49965405464172,0.325
90,91.93364715576172,0.28888888888888886
100,98.18705368041992,0.26
110,104.77853631973267,0.23
120,111.4860451221466,0.23
130,121.70934438705444,0.22
140,132.96846866607666,0.23
150,142.17601943016052,0.2
160,151.9016773700714,0.18
170,160.5806291103363,0.15
180,172.14823079109192,0.2
190,180.616135597229,0.22
200,194.93766975402832,0.28
210,206.3336968421936,0.33
220,214.6855752468109,0.33
230,227.0767891407013,0.36
240,243.97922658920288,0.41
250,250.57459449768066,0.39
260,259.39057779312134,0.38
270,266.2913851737976,0.37
280,273.1429262161255,0.33
290,286.30388617515564,0.37
300,295.91528582572937,0.34
310,306.33237981796265,0.32
320,316.73283863067627,0.34
330,329.912802696228,0.35
340,339.5069603919983,0.29
350,351.54066705703735,0.34
360,362.2330720424652,0.35
370,368.8615629673004,0.34
380,378.87911081314087,0.36
390,392.84460282325745,0.36
400,404.05555033683777,0.37
410,410.957777261734,0.35
420,427.1654226779938,0.4
430,444.25726675987244,0.42
440,454.0534703731537,0.42
450,460.476135969162,0.37
460,466.59208607673645,0.34
470,473.7858738899231,0.35
480,488.6792232990265,0.38
490,497.10111832618713,0.34
500,505.9640712738037,0.32
510,515.7246539592743,0.34
520,524.2385687828064,0.28
530,532.518431186676,0.21
540,541.9745578765869,0.21
550,558.8823609352112,0.3
560,566.9541764259338,0.32
570,576.6575021743774,0.34
580,584.148619890213,0.29
590,593.440710067749,0.29
600,600.210232257843,0.27
610,606.7887122631073,0.24
620,615.0096724033356,0.23
630,625.2182903289795,0.25
640,633.2460958957672,0.23
650,639.750559091568,0.14
660,648.2304661273956,0.14
670,654.7667288780212,0.11
680,662.7145164012909,0.11
690,676.0879652500153,0.14
700,689.5049479007721,0.19
710,698.8144810199738,0.22
720,712.1018426418304,0.26
730,721.8362345695496,0.24
740,729.7350106239319,0.24
750,747.9100859165192,0.33
760,759.9636182785034,0.35
770,768.4339661598206,0.36
780,775.2289235591888,0.35
790,785.2407858371735,0.33
800,791.9237375259399,0.28
810,799.8016946315765,0.26
820,807.5858790874481,0.22
830,814.4819676876068,0.2
840,822.4547607898712,0.2
850,829.8124158382416,0.12
860,838.6755087375641,0.1
870,849.1043269634247,0.12
880,857.8918941020966,0.14
890,874.8803362846375,0.19
900,882.5033938884735,0.2
910,895.3222770690918,0.24
920,903.2477695941925,0.24
930,916.6656265258789,0.3
940,927.0709669589996,0.32
950,934.6470394134521,0.32
960,945.3534474372864,0.33
970,952.5276973247528,0.3
980,963.8358111381531,0.32
990,972.4087398052216,0.25
1000,979.1701250076294,0.24
1010,990.254656791687,0.22
1020,1006.4302656650543,0.29
1030,1017.7500476837158,0.26
1040,1026.2890186309814,0.24
1050,1036.360357284546,0.26
1060,1048.4274199008942,0.27
1070,1056.1957659721375,0.28
1080,1066.4830794334412,0.26
1090,1073.6887001991272,0.25
1100,1086.7853062152863,0.3
1110,1096.644523859024,0.3
1120,1107.6913747787476,0.26
1130,1119.5855767726898,0.27
1140,1132.4304659366608,0.31
1150,1140.1524209976196,0.29
1160,1155.172899723053,0.3
1170,1166.7321453094482,0.32
1180,1176.2492878437042,0.32
1190,1190.91175365448,0.38
1200,1201.456797361374,0.36
1210,1211.7581145763397,0.35
1220,1219.2680139541626,0.31
1230,1228.5835812091827,0.28
1240,1238.8231794834137,0.25
1250,1245.7606918811798,0.24
1260,1257.512972831726,0.22
1270,1264.9376428127289,0.19
1280,1273.7837126255035,0.18
1290,1287.2300775051117,0.17
1300,1297.113300561905,0.16
1310,1310.8906602859497,0.18
1320,1317.9279778003693,0.18
1330,1333.270798444748,0.22
1340,1343.770159959793,0.22
1350,1354.6974260807037,0.24
1360,1363.6767663955688,0.22
1370,1375.095934867859,0.25
1380,1385.899123430252,0.27
1390,1395.238894701004,0.23
1400,1410.7945494651794,0.26
1410,1418.4062612056732,0.22
1420,1426.714188337326,0.23
1430,1439.0679676532745,0.22
1440,1450.135456085205,0.23
1450,1461.778074979782,0.24
1460,1470.9161069393158,0.24
1470,1481.100872516632,0.23
1480,1498.3683154582977,0.27
1490,1508.5872554779053,0.28
1500,1524.0143654346466,0.29
1510,1536.048006772995,0.33
1520,1544.9880175590515,0.33
1530,1555.7092072963715,0.31
1540,1565.1352167129517,0.29
1550,1574.7557337284088,0.28
1560,1585.5447640419006,0.3
1570,1596.6185038089752,0.3
1580,1609.6459212303162,0.27
1590,1622.2188777923584,0.28
1600,1633.2913682460785,0.24
1610,1646.0608756542206,0.23
1620,1655.8550643920898,0.23
1630,1663.8345851898193,0.21
1640,1677.1229164600372,0.24
1650,1692.3055107593536,0.27
1660,1701.4684445858002,0.25
1670,1716.1115884780884,0.27
1680,1725.5542674064636,0.24
1690,1739.5130729675293,0.26
1700,1754.647624015808,0.28
1710,1763.0220317840576,0.25
1720,1774.072529554367,0.26
1730,1785.1566309928894,0.28
1740,1799.5822956562042,0.28
1750,1812.467812538147,0.27
1760,1825.8101785182953,0.3
1770,1834.0431756973267,0.26
1780,1846.2369184494019,0.28
1790,1856.3326432704926,0.24
1800,1868.282653093338,0.22
1810,1885.308082818985,0.28
1820,1896.089409828186,0.28
1830,1913.140961408615,0.32
1840,1932.5975000858307,0.35
1850,1945.737557888031,0.35
1860,1957.3086280822754,0.34
1870,1968.466341972351,0.36
1880,1986.61909365654,0.39
1890,1994.746098279953,0.38
1900,2004.0338735580444,0.37
1910,2018.0502665042877,0.35
1920,2028.4881052970886,0.34
1930,2037.768426656723,0.29
1940,2051.412460565567,0.25
1950,2066.6984622478485,0.26
1960,2078.1967771053314,0.25
1970,2087.354991912842,0.24
1980,2098.225513935089,0.2
1990,2108.541965007782,0.22
2000,2118.440564393997,0.22
2010,2131.385563135147,0.21
2020,2141.648035287857,0.21
2030,2151.4297256469727,0.21
2040,2161.8549239635468,0.19
2050,2176.5712089538574,0.18
2060,2192.494880437851,0.21
2070,2203.096122264862,0.21
2080,2218.738429784775,0.23
2090,2240.8598358631134,0.28
2100,2249.9593164920807,0.27
2110,2263.2910611629486,0.27
2120,2279.504968881607,0.31
2130,2297.143580198288,0.36
2140,2307.763270139694,0.36
2150,2327.275738954544,0.39
2160,2341.0544476509094,0.37
2170,2361.0095064640045,0.44
2180,2378.1180408000946,0.45
