10,1.590358018875122,0.0
20,58.17908573150635,0.1
30,87.65384078025818,0.06666666666666667
40,116.88041400909424,0.05
50,146.27002477645874,0.04
60,218.59729194641113,0.16666666666666666
70,266.1119337081909,0.2
80,316.66431069374084,0.225
90,355.4760398864746,0.2222222222222222
100,397.1524143218994,0.22
110,426.4374408721924,0.22
120,482.15811467170715,0.25
130,516.1356780529022,0.26
140,569.6977250576019,0.3
150,608.350418806076,0.32
160,637.3749468326569,0.24
170,666.0974078178406,0.2
180,701.0492684841156,0.17
190,742.8646733760834,0.17
200,788.6833786964417,0.18
210,839.3000991344452,0.22
220,873.8912558555603,0.18
230,927.986626625061,0.21
240,1005.6636662483215,0.26
250,1084.3243584632874,0.33
260,1137.1231107711792,0.37
270,1176.1918981075287,0.39
280,1240.818873167038,0.44
290,1287.155960559845,0.46
300,1334.2195644378662,0.47
310,1372.1944243907928,0.45
320,1417.0195891857147,0.47
330,1473.3457849025726,0.49
340,1523.8985936641693,0.44
350,1569.4856600761414,0.38
360,1621.0002527236938,0.39
370,1650.0165283679962,0.37
380,1688.6749198436737,0.33
390,1730.541336297989,0.31
400,1758.893713235855,0.27
410,1798.4936196804047,0.27
420,1838.5702936649323,0.26
430,1881.8550288677216,0.23
440,1931.4710371494293,0.23
450,1984.3837497234344,0.25
460,2027.5394554138184,0.22
470,2061.445081472397,0.23
480,2133.3083169460297,0.29
490,2163.464805841446,0.27
500,2210.61301612854,0.3
510,2248.1014478206635,0.3
520,2289.2166953086853,0.3
530,2326.40105843544,0.28
540,2356.6616773605347,0.24
550,2413.497460603714,0.24
560,2460.359754562378,0.25
570,2517.3046107292175,0.29
580,2565.2878892421722,0.24
590,2609.0348801612854,0.26
600,2654.7684659957886,0.26
610,2692.991567134857,0.25
620,2746.395889520645,0.27
630,2788.775421142578,0.28
640,2833.554813146591,0.31
650,2868.903930902481,0.27
660,2911.5605249404907,0.26
670,2942.44046998024,0.21
680,2974.236841201782,0.18
690,3009.370898962021,0.17
700,3048.8541448116302,0.16
710,3122.0433325767517,0.22
720,3177.734113931656,0.22
730,3209.0382142066956,0.2
740,3273.9326436519623,0.23
750,3330.007255792618,0.26
760,3382.938906431198,0.28
770,3415.1501512527466,0.28
780,3478.7034826278687,0.33
790,3538.141683101654,0.36
800,3579.090893268585,0.36
810,3610.910646915436,0.29
820,3646.671595096588,0.26
830,3679.3431601524353,0.26
840,3751.656674146652,0.26
850,3784.038718700409,0.22
860,3823.597398042679,0.19
870,3856.3647677898407,0.19
880,3888.459986925125,0.14
890,3925.1243755817413,0.11
900,3980.5140500068665,0.13
910,4031.2720363140106,0.16
920,4078.0216777324677,0.17
930,4125.155364751816,0.19
940,4178.766332149506,0.16
950,4239.511328697205,0.21
960,4271.891001224518,0.2
970,4305.4169754981995,0.2
980,4364.460582017899,0.24
990,4398.073361635208,0.23
1000,4461.874235391617,0.24
1010,4503.381196975708,0.22
1020,4577.347234725952,0.26
1030,4632.339039802551,0.27
1040,4684.354697465897,0.27
1050,4719.092510461807,0.22
1060,4753.605273246765,0.22
1070,4795.026044368744,0.23
1080,4848.56328701973,0.22
1090,4886.742714166641,0.23
1100,4942.639111757278,0.21
1110,4977.272631883621,0.2
1120,5011.108704566956,0.14
1130,5075.165281534195,0.16
1140,5132.925633907318,0.17
1150,5174.803561449051,0.18
1160,5261.350523710251,0.26
1170,5295.697558641434,0.25
1180,5334.749790430069,0.23
1190,5414.302460670471,0.29
1200,5461.91646695137,0.28
1210,5528.405220985413,0.32
1220,5563.29416179657,0.32
1230,5602.792021274567,0.28
1240,5653.142173051834,0.26
1250,5694.545511007309,0.26
1260,5751.4410572052,0.22
1270,5786.991852760315,0.22
1280,5856.229722261429,0.26
1290,5906.926649093628,0.22
1300,5967.104475021362,0.24
1310,6022.528009176254,0.23
1320,6074.25607585907,0.26
1330,6116.52432346344,0.26
1340,6178.950927972794,0.28
1350,6275.909023523331,0.35
1360,6323.779132127762,0.33
1370,6372.022543430328,0.35
1380,6408.225371360779,0.3
1390,6449.252375602722,0.28
1400,6494.667586803436,0.25
1410,6546.842485427856,0.24
1420,6583.657261133194,0.21
1430,6657.836299657822,0.25
1440,6714.231343269348,0.24
1450,6782.1548273563385,0.2
1460,6838.9155378341675,0.21
1470,6880.354070901871,0.2
1480,6932.327720403671,0.22
1490,6976.408915281296,0.22
1500,7021.448738336563,0.23
1510,7067.525599479675,0.23
1520,7119.987737417221,0.25
1530,7188.8794901371,0.25
1540,7226.081687450409,0.22
1550,7287.196361064911,0.21
1560,7325.551725625992,0.18
1570,7376.051461696625,0.19
1580,7440.906711578369,0.21
1590,7514.039144992828,0.26
1600,7575.6514456272125,0.27
1610,7627.690258741379,0.27
1620,7686.85449719429,0.28
1630,7748.414818048477,0.26
1640,7796.504600048065,0.28
1650,7892.995778560638,0.34
1660,7946.658397912979,0.36
1670,8005.860272407532,0.37
1680,8044.8086948394775,0.33
1690,8138.1764924526215,0.34
1700,8201.138270616531,0.34
1710,8240.14810204506,0.32
1720,8296.954675674438,0.32
1730,8365.364492416382,0.33
1740,8436.378206968307,0.35
1750,8501.53011584282,0.3
1760,8548.764696359634,0.29
1770,8627.176652908325,0.31
1780,8688.342375993729,0.34
1790,8740.604225873947,0.29
1800,8792.349222183228,0.28
1810,8890.546476125717,0.35
1820,8974.034445285797,0.38
1830,9064.80320262909,0.41
1840,9103.524960279465,0.37
1850,9182.434423446655,0.38
1860,9229.621310472488,0.38
1870,9299.370343208313,0.37
1880,9352.486640453339,0.36
1890,9405.054660320282,0.36
1900,9511.617083787918,0.42
1910,9564.334909915924,0.37
1920,9614.524271726608,0.33
1930,9654.149183273315,0.26
1940,9724.508252382278,0.3
1950,9793.158042430878,0.29
1960,9841.388154506683,0.29
1970,9887.905075788498,0.26
1980,9958.674129962921,0.28
1990,10011.882038593292,0.28
2000,10092.005378723145,0.25
2010,10132.870425224304,0.23
2020,10182.497753858566,0.22
2030,10256.197442054749,0.26
2040,10311.25498008728,0.24
2050,10351.851308345795,0.2
2060,10400.923991441727,0.2
2070,10456.22511935234,0.21
2080,10549.765634298325,0.23
2090,10605.342178821564,0.23
2100,10652.300369262695,0.19
2110,10710.683970928192,0.21
2120,10789.886496067047,0.25
2130,10908.894569396973,0.31
2140,10964.085390329361,0.31
2150,11058.148294210434,0.37
2160,11121.619713068008,0.39
2170,11163.800028085709,0.37
2180,11205.197498083115,0.31
2190,11269.531254768372,0.32
2200,11311.505559682846,0.31
2210,11380.776658773422,0.32
2220,11436.930608510971,0.29
2230,11489.812379598618,0.21
2240,11551.479177236557,0.22
2250,11667.570050477982,0.24
2260,11710.003189086914,0.21
2270,11751.9654545784,0.21
2280,11808.09350156784,0.23
2290,11902.31736278534,0.26
2300,11957.870620012283,0.28
2310,11999.289958238602,0.25
2320,12053.078309774399,0.24
2330,12124.352366685867,0.26
2340,12215.791871547699,0.29
2350,12264.061074256897,0.22
2360,12315.888628482819,0.23
2370,12396.32327747345,0.27
2380,12438.838319063187,0.25
2390,12493.56675028801,0.21
2400,12584.163313150406,0.25
2410,12671.945676088333,0.3
2420,12740.256169080734,0.32
2430,12792.37825870514,0.29
2440,12845.849734067917,0.24
2450,12905.153427362442,0.25
2460,12989.073796510696,0.29
2470,13069.532129049301,0.3
2480,13113.65045785904,0.3
2490,13198.313428401947,0.33
2500,13243.652649402618,0.27
2510,13295.925069093704,0.22
2520,13370.998801231384,0.23
2530,13417.20949459076,0.22
2540,13483.95439863205,0.24
2550,13559.542725801468,0.26
2560,13604.300112247467,0.21
2570,13666.676271438599,0.18
2580,13753.925932884216,0.23
2590,13828.26934671402,0.22
2600,13912.577300310135,0.26
2610,13971.784389019012,0.28
2620,14031.251428604126,0.26
2630,14077.335872888565,0.26
2640,14161.834033966064,0.27
2650,14217.746145248413,0.25
2660,14310.806545495987,0.31
2670,14355.248779296875,0.29
2680,14400.88475060463,0.24
2690,14470.351777076721,0.23
2700,14535.92532324791,0.22
2710,14600.810274839401,0.22
2720,14646.819667816162,0.2
2730,14728.149376392365,0.25
2740,14821.669350147247,0.27
2750,14897.853405475616,0.28
2760,14955.207755327225,0.24
2770,15007.699035167694,0.25
2780,15094.524924516678,0.3
2790,15161.217781066895,0.3
2800,15258.735647439957,0.33
2810,15330.389286994934,0.34
2820,15394.920815229416,0.36
2830,15457.185356140137,0.33
2840,15538.886577367783,0.31
2850,15602.205637216568,0.3
2860,15649.64673280716,0.28
2870,15696.118776082993,0.27
2880,15762.614074468613,0.24
2890,15908.697694301605,0.32
2900,16002.5695707798,0.31
2910,16051.3586165905,0.28
2920,16114.235922574997,0.28
2930,16185.702087640762,0.29
2940,16233.506709098816,0.25
2950,16317.874205350876,0.28
2960,16373.012241363525,0.29
2970,16426.377722263336,0.3
2980,16505.295020341873,0.31
2990,16606.251558303833,0.26
3000,16669.597868204117,0.23
3010,16762.202625513077,0.28
3020,16820.95920944214,0.28
3030,16892.67588186264,0.28
3040,16959.851469039917,0.3
3050,17049.751217842102,0.3
3060,17145.245794296265,0.34
3070,17215.23301577568,0.36
3080,17269.46638584137,0.34
3090,17357.6969435215,0.32
3100,17415.059485673904,0.31
3110,17500.75079011917,0.3
3120,17554.901704072952,0.29
3130,17613.192846775055,0.27
3140,17675.109651327133,0.27
3150,17748.18400120735,0.26
3160,17818.79594707489,0.24
3170,17867.34348988533,0.21
3180,17951.47622013092,0.25
3190,18005.465540885925,0.22
3200,18089.68730688095,0.25
3210,18147.728040456772,0.22
3220,18211.887526988983,0.23
3230,18270.198850631714,0.23
3240,18318.322989702225,0.21
3250,18383.879976272583,0.19
3260,18477.99960923195,0.21
3270,18546.213178873062,0.24
3280,18613.487402915955,0.22
3290,18678.38408946991,0.23
3300,18737.15437722206,0.2
3310,18786.042311429977,0.19
3320,18844.671015024185,0.18
3330,18907.53204059601,0.19
3340,18970.87170600891,0.21
3350,19029.674668312073,0.2
3360,19093.603471517563,0.17
3370,19153.131165981293,0.16
3380,19235.651755809784,0.17
3390,19327.173652887344,0.2
3400,19406.383371829987,0.23
3410,19474.568681001663,0.25
3420,19560.603823184967,0.28
3430,19655.506796121597,0.31
3440,19745.436190605164,0.33
3450,19825.05151796341,0.35
3460,19883.79201388359,0.34
3470,19932.308531284332,0.32
3480,20043.286070346832,0.36
3490,20111.640580654144,0.33
3500,20177.14757490158,0.31
3510,20252.893216371536,0.32
3520,20336.464470148087,0.32
3530,20385.10565185547,0.27
3540,20454.849239110947,0.26
3550,20583.51052904129,0.31
3560,20633.59263420105,0.3
3570,20698.237203598022,0.32
3580,20783.20244050026,0.28
3590,20857.359998226166,0.29
3600,20926.187784671783,0.29
3610,21023.48115491867,0.31
3620,21148.32014131546,0.35
3630,21233.3967525959,0.39
3640,21341.445690393448,0.43
3650,21414.685352802277,0.38
3660,21463.386585235596,0.38
3670,21522.53073835373,0.37
3680,21583.368474960327,0.34
3690,21647.39770412445,0.33
3700,21701.751532793045,0.32
3710,21750.284522533417,0.27
3720,21800.828850269318,0.19
3730,21880.649629831314,0.19
3740,21929.581249952316,0.12
3750,22011.322314739227,0.13
3760,22076.6779589653,0.15
3770,22156.58343219757,0.17
3780,22227.327216863632,0.18
3790,22323.615755081177,0.21
3800,22394.515063762665,0.22
3810,22492.37095594406,0.27
3820,22574.933978796005,0.31
3830,22623.151376008987,0.27
3840,22678.74150800705,0.28
3850,22753.51531100273,0.28
3860,22820.58312702179,0.28
3870,22868.24632692337,0.25
3880,22955.235556602478,0.27
3890,23004.38646197319,0.22
3900,23066.51477265358,0.22
3910,23148.605279922485,0.2
3920,23257.59694314003,0.23
3930,23328.22921872139,0.25
3940,23394.4040415287,0.26
3950,23486.13544511795,0.26
3960,23565.562594413757,0.28
3970,23635.154007196426,0.3
3980,23691.17542386055,0.27
3990,23762.726130485535,0.3
4000,23832.84506368637,0.3
4010,23886.85341644287,0.28
4020,23995.103523492813,0.28
4030,24111.24451136589,0.34
4040,24186.580106258392,0.35
4050,24257.280636548996,0.33
4060,24319.74853992462,0.31
4070,24440.09343791008,0.37
4080,24508.539043664932,0.39
4090,24564.462381601334,0.37
4100,24627.251908779144,0.37
4110,24689.14734530449,0.38
4120,24780.78448820114,0.37
4130,24840.7004904747,0.3
4140,24931.050562143326,0.32
4150,24991.848870754242,0.31
4160,25070.715188264847,0.33
4170,25126.309136390686,0.26
4180,25209.995216846466,0.27
